item_code, vendor_code,launch_month, unit_price, department_name, category_name, subcategory_name,sales_velocity, sales_month, sales_unit, promotion_type
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M02,17,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M03,8.8,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M04,13,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M05,7,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M06,11.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M07,17,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M08,10,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M09,20,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M10,17,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M11,28,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2008.M12,24,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M01,18,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M02,16,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M03,19.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M04,16,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M05,24,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M06,16,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M07,11,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M08,21,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M09,15.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M10,22,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M11,15,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2009.M12,15.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M01,19,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M02,18,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M03,11.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M04,15,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M05,13,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M06,15.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M07,27,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M08,8,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M09,15.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M10,17,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M11,8,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2010.M12,20,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M01,9,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M02,10,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M03,13.6,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M04,24,In-Store Promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M05,19,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M06,13.6,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M07,16,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M08,16,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M09,15.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M10,14,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M11,13,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2011.M12,19.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M01,15.2,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M02,16,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M03,20,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M04,8,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M05,13,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M06,12,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M07,15,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M08,18,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M09,12,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M10,10,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M11,23,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2012.M12,20.8,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2013.M01,11,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2013.M02,19,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2013.M03,18.4,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2013.M04,19,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2013.M05,22,no_promotion
I-111177,V10,2007.M01,54,Face,Face Cleanser,Other,D,2013.M06,14.4,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M01,19,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M02,22,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M03,18.4,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M04,15,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M05,21,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M06,29.6,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M07,13,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M08,17,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M09,27.2,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M10,16,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M11,15,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2008.M12,25.6,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M01,9,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M02,14,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M03,11.2,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M04,25,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M05,18,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M06,19.2,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M07,21,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M08,25,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M09,10.4,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M10,17,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M11,15,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2009.M12,12.8,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M01,8,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M02,10,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M03,14.4,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M04,12,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M05,9,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M06,8.8,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M07,15,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M08,12,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M09,15.2,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M10,15,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M11,9,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2010.M12,12,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M01,8,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M02,11,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M03,12.8,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M04,24,In-Store Promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M05,12,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M06,20.8,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M07,14,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M08,16,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M09,10.4,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M10,6,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M11,7,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2011.M12,12,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M01,7.2,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M02,13,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M03,7.2,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M04,13,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M05,12,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M06,21.6,Catalogue Promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M07,21,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M08,19,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M09,17.6,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M10,16,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M11,22,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2012.M12,15.2,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2013.M01,19,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2013.M02,20,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2013.M03,17.6,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2013.M04,14,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2013.M05,32,no_promotion
I-111180,V10,2007.M01,187,Face,Face Moisturiser,Other,B,2013.M06,18.4,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M01,20,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M02,18,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M03,20.8,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M04,19,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M05,36,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M06,38.4,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M07,43,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M08,36,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M09,32,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M10,39,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M11,44,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2008.M12,36.8,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M01,26,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M02,30,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M03,39.2,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M04,22,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M05,51,In-Store Promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M06,34.4,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M07,43,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M08,24,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M09,40,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M10,30,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M11,34,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2009.M12,28,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M01,30,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M02,26,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M03,46.4,Catalogue Promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M04,28,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M05,29,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M06,31.2,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M07,34,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M08,45,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M09,37.6,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M10,17,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M11,14,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2010.M12,41.6,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M01,35,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M02,17,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M03,33.6,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M04,54,Catalogue Promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M05,34,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M06,50.4,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M07,37,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M08,40,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M09,39.2,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M10,34,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M11,31,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2011.M12,26.4,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M01,31.2,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M02,46,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M03,28.8,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M04,27,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M05,37,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M06,30.4,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M07,32,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M08,34,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M09,25.6,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M10,30,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M11,26,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2012.M12,21.6,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2013.M01,22,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2013.M02,25,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2013.M03,23.2,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2013.M04,24,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2013.M05,13,no_promotion
I-111186,V10,2007.M01,90,Face,Face Eye,Other,C,2013.M06,18.4,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M01,14,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M02,13,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M03,18.4,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M04,14,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M05,26,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M06,19.2,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M07,25,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M08,19,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M09,26.4,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M10,27,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M11,22,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2008.M12,22.4,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M01,23,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M02,15,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M03,20,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M04,28,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M05,20,In-Store Promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M06,20.8,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M07,18,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M08,22,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M09,17.6,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M10,15,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M11,20,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2009.M12,19.2,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M01,22,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M02,13,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M03,9.6,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M04,18,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M05,9,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M06,14.4,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M07,9,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M08,9,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M09,15.2,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M10,17,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M11,9,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2010.M12,8.8,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M01,15,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M02,11,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M03,12.8,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M04,25,In-Store Promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M05,10,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M06,16,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M07,15,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M08,16,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M09,23.2,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M10,13,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M11,18,no_promotion
I-111189,V10,2007.M12,134,Face,Face Treatment,Face Treatment Other,C,2011.M12,20.8,no_promotion
